agent_id,customer_id,amount,timestamp,payment_method,remittance_status,branch
AGT050,CUST0113,1890.44,2026-03-10 13:40:58,momo,remitted,Accra
AGT030,CUST0350,1227.68,2026-01-20 15:16:25,cash,remitted,Accra
AGT038,CUST0254,1850.55,2026-04-17 23:52:21,momo,remitted,Accra
AGT004,CUST0118,1575.91,2026-03-19 22:43:51,bank_transfer,pending,Takoradi
AGT001,CUST0493,1188.1,2026-03-14 09:53:32,momo,missed,Cape_Coast
AGT008,CUST0198,32.74,2026-02-07 07:20:33,momo,missed,Kumasi
AGT029,CUST0337,1549.58,2026-01-23 04:29:24,bank_transfer,pending,Cape_Coast
AGT039,CUST0365,1410.93,2026-02-02 17:31:42,cash,remitted,Accra
AGT003,CUST0051,1238.2,2026-02-28 16:19:39,cash,pending,Takoradi
AGT032,CUST0245,1525.64,2026-05-29 01:11:34,momo,remitted,Takoradi
AGT010,CUST0403,1035.59,2026-05-07 08:52:14,bank_transfer,remitted,Accra
AGT010,CUST0426,1414.08,2026-05-06 21:46:59,momo,remitted,Takoradi
AGT019,CUST0035,1871.64,2026-06-17 08:26:58,momo,missed,Accra
AGT046,CUST0302,764.09,2026-04-25 13:16:20,momo,missed,Cape_Coast
AGT034,CUST0410,1422.08,2026-05-16 03:09:10,bank_transfer,remitted,Tamale
AGT033,CUST0499,961.86,2026-04-25 13:32:19,bank_transfer,pending,Takoradi
AGT023,CUST0069,1355.31,2026-01-18 21:05:25,cash,pending,Accra
AGT028,CUST0349,1530.53,2026-05-12 11:01:58,bank_transfer,remitted,Accra
AGT032,CUST0320,110.0,2026-06-01 17:19:24,momo,remitted,Takoradi
AGT050,CUST0421,1300.27,2026-05-24 03:56:07,momo,pending,Kumasi
AGT007,CUST0468,468.95,2026-02-19 06:12:46,cash,remitted,Accra
AGT029,CUST0049,1346.66,2026-03-16 13:38:14,bank_transfer,remitted,Takoradi
AGT008,CUST0405,947.29,2026-06-08 04:42:10,momo,pending,Accra
AGT001,CUST0074,1551.63,2026-05-18 00:13:20,cash,missed,Kumasi
AGT003,CUST0192,264.33,2026-06-04 17:40:59,cash,remitted,Tamale
AGT024,CUST0261,1260.12,2026-02-07 06:55:49,momo,pending,Kumasi
AGT023,CUST0356,571.37,2026-01-27 15:47:41,momo,remitted,Cape_Coast
AGT008,CUST0070,1708.9,2026-02-24 01:22:49,bank_transfer,remitted,Takoradi
AGT047,CUST0090,1858.2,2026-04-12 16:50:55,cash,remitted,Kumasi
AGT037,CUST0260,1992.87,2026-05-03 14:46:01,momo,remitted,Tamale
AGT003,CUST0126,1596.09,2026-02-02 05:05:32,cash,missed,Accra
AGT033,CUST0231,1512.39,2026-04-03 21:23:43,bank_transfer,remitted,Takoradi
AGT028,CUST0295,446.69,2026-03-28 04:20:54,momo,remitted,Kumasi
AGT047,CUST0498,685.29,2026-04-13 10:10:40,bank_transfer,remitted,Tamale
AGT008,CUST0419,942.05,2026-02-23 17:19:42,cash,missed,Kumasi
AGT034,CUST0129,1551.29,2026-02-17 19:42:21,bank_transfer,remitted,Cape_Coast
AGT035,CUST0280,1831.63,2025-12-22 19:49:00,bank_transfer,remitted,Takoradi
AGT032,CUST0313,394.5,2026-04-06 14:50:44,cash,remitted,Accra
AGT024,CUST0100,1846.29,2026-02-26 03:59:26,bank_transfer,pending,Tamale
AGT014,CUST0326,1397.34,2026-05-16 11:47:31,cash,remitted,Kumasi
AGT032,CUST0297,1229.33,2026-05-24 11:34:44,momo,remitted,Takoradi
AGT046,CUST0182,415.69,2025-12-22 02:02:32,cash,remitted,Kumasi
AGT043,CUST0174,129.94,2026-03-01 03:48:48,cash,pending,Takoradi
AGT016,CUST0316,1145.56,2026-04-29 20:54:28,momo,remitted,Cape_Coast
AGT004,CUST0364,1310.0,2026-01-22 18:49:47,cash,remitted,Kumasi
AGT037,CUST0188,437.35,2026-02-01 10:15:26,momo,remitted,Cape_Coast
AGT021,CUST0057,1121.78,2026-02-05 20:11:08,momo,remitted,Tamale
AGT014,CUST0031,1715.86,2026-01-30 12:20:59,cash,pending,Cape_Coast
AGT031,CUST0084,1673.43,2026-03-07 09:51:22,bank_transfer,remitted,Takoradi
AGT048,CUST0152,1856.16,2026-05-22 05:23:04,bank_transfer,missed,Tamale
AGT018,CUST0473,744.45,2026-06-06 21:47:30,momo,missed,Kumasi
AGT007,CUST0036,649.74,2026-01-03 19:34:43,bank_transfer,remitted,Kumasi
AGT010,CUST0213,1503.86,2026-05-27 08:14:10,bank_transfer,pending,Takoradi
AGT007,CUST0414,873.6,2025-12-26 12:16:19,cash,pending,Accra
AGT033,CUST0408,193.35,2026-06-11 09:39:08,momo,missed,Accra
AGT023,CUST0364,579.95,2026-01-07 00:16:54,momo,remitted,Kumasi
AGT021,CUST0106,848.79,2026-01-03 23:42:02,cash,remitted,Takoradi
AGT019,CUST0414,599.18,2026-01-10 14:21:53,bank_transfer,remitted,Accra
AGT048,CUST0342,677.77,2026-01-30 12:07:48,momo,missed,Cape_Coast
AGT019,CUST0220,601.68,2026-05-10 09:39:28,bank_transfer,remitted,Kumasi
AGT036,CUST0391,102.17,2026-04-23 05:36:17,momo,remitted,Cape_Coast
AGT029,CUST0163,1281.45,2026-02-19 18:46:57,momo,remitted,Takoradi
AGT018,CUST0439,1202.64,2026-02-02 07:17:51,momo,remitted,Cape_Coast
AGT002,CUST0220,1313.7,2026-03-08 06:39:10,momo,remitted,Accra
AGT001,CUST0270,400.77,2026-01-31 14:45:22,bank_transfer,remitted,Accra
AGT047,CUST0120,605.4,2026-05-24 22:04:50,bank_transfer,remitted,Tamale
AGT005,CUST0394,1246.84,2026-04-01 07:16:02,bank_transfer,missed,Kumasi
AGT020,CUST0336,1207.26,2026-01-13 20:34:51,bank_transfer,remitted,Takoradi
AGT011,CUST0400,1022.53,2026-03-04 15:51:24,cash,pending,Kumasi
AGT042,CUST0182,713.82,2025-12-25 20:13:06,momo,remitted,Cape_Coast
AGT002,CUST0479,1827.6,2026-05-29 12:05:16,momo,remitted,Takoradi
AGT003,CUST0106,692.75,2026-05-16 09:07:42,momo,pending,Takoradi
AGT023,CUST0217,922.13,2026-02-10 01:45:21,cash,pending,Accra
AGT012,CUST0205,1362.67,2026-03-16 15:44:42,bank_transfer,remitted,Cape_Coast
AGT020,CUST0070,1095.18,2026-06-03 13:18:38,momo,missed,Accra
AGT005,CUST0044,706.83,2026-01-30 04:03:46,bank_transfer,missed,Accra
AGT037,CUST0329,882.58,2026-03-08 14:15:51,bank_transfer,missed,Tamale
AGT038,CUST0301,1593.07,2026-02-17 02:48:21,cash,remitted,Accra
AGT030,CUST0228,570.7,2026-02-19 06:14:14,cash,remitted,Kumasi
AGT009,CUST0184,301.67,2026-05-18 13:02:58,bank_transfer,remitted,Takoradi
AGT034,CUST0107,640.06,2026-05-16 17:21:20,momo,remitted,Accra
AGT044,CUST0084,1702.08,2026-05-29 06:40:53,momo,remitted,Kumasi
AGT035,CUST0338,196.2,2026-01-01 01:47:10,cash,pending,Cape_Coast
AGT022,CUST0250,1983.56,2026-05-04 21:25:04,cash,remitted,Takoradi
AGT044,CUST0363,1091.19,2026-04-12 14:26:27,cash,remitted,Cape_Coast
AGT024,CUST0441,1969.99,2026-02-19 02:32:16,cash,remitted,Kumasi
AGT017,CUST0021,1879.21,2026-05-03 16:46:11,cash,pending,Cape_Coast
AGT010,CUST0196,916.57,2026-06-12 16:25:19,cash,remitted,Cape_Coast
AGT030,CUST0178,413.01,2026-02-26 14:16:10,cash,pending,Cape_Coast
AGT046,CUST0417,346.47,2026-05-21 15:21:37,momo,remitted,Accra
AGT023,CUST0475,495.18,2026-01-18 02:20:00,cash,pending,Accra
AGT032,CUST0007,1426.06,2026-02-01 23:55:51,cash,missed,Accra
AGT017,CUST0070,560.44,2026-01-01 06:00:13,momo,remitted,Takoradi
AGT050,CUST0127,696.02,2026-03-22 16:21:42,momo,missed,Kumasi
AGT017,CUST0399,908.58,2026-05-15 00:40:16,bank_transfer,remitted,Accra
AGT014,CUST0466,1828.2,2026-06-10 01:39:24,cash,remitted,Cape_Coast
AGT009,CUST0160,395.0,2026-05-14 07:21:19,cash,remitted,Cape_Coast
AGT040,CUST0248,29.95,2026-04-02 09:07:20,cash,remitted,Cape_Coast
AGT002,CUST0203,138.99,2026-03-14 08:59:08,cash,pending,Cape_Coast
AGT045,CUST0148,1811.44,2026-04-02 04:43:36,bank_transfer,remitted,Tamale
AGT025,CUST0472,1302.08,2026-05-01 04:03:10,momo,remitted,Takoradi
AGT039,CUST0143,560.62,2025-12-23 02:44:29,momo,remitted,Kumasi
AGT009,CUST0432,370.84,2026-04-06 18:01:02,cash,remitted,Kumasi
AGT022,CUST0199,602.65,2026-04-28 17:13:30,cash,remitted,Accra
AGT043,CUST0405,247.3,2026-01-13 11:37:24,cash,pending,Tamale
AGT046,CUST0426,1884.24,2026-01-19 20:26:38,bank_transfer,remitted,Kumasi
AGT004,CUST0154,1572.73,2026-01-02 00:27:52,bank_transfer,remitted,Takoradi
AGT026,CUST0492,935.53,2026-05-13 06:03:42,momo,remitted,Cape_Coast
AGT029,CUST0376,1732.63,2026-02-08 23:28:14,cash,remitted,Accra
AGT045,CUST0384,513.93,2026-04-08 14:49:51,cash,remitted,Takoradi
AGT034,CUST0142,1439.9,2026-03-09 03:00:45,cash,missed,Kumasi
AGT023,CUST0313,1715.14,2026-01-25 20:41:53,cash,remitted,Tamale
AGT037,CUST0165,726.4,2026-04-13 19:47:18,bank_transfer,remitted,Accra
AGT011,CUST0314,1519.78,2026-03-12 02:52:36,momo,remitted,Kumasi
AGT006,CUST0021,604.24,2026-01-15 15:39:44,momo,remitted,Accra
AGT018,CUST0082,611.74,2026-03-03 15:52:10,bank_transfer,pending,Kumasi
AGT021,CUST0069,231.97,2026-06-14 04:10:57,cash,remitted,Cape_Coast
AGT042,CUST0131,891.31,2026-05-09 15:56:59,momo,remitted,Tamale
AGT036,CUST0087,1464.83,2026-06-01 11:59:05,momo,pending,Cape_Coast
AGT041,CUST0218,1881.64,2026-03-01 04:30:32,bank_transfer,remitted,Kumasi
AGT038,CUST0421,1215.52,2026-05-16 17:29:05,cash,remitted,Takoradi
AGT034,CUST0472,1729.01,2026-05-28 19:23:44,momo,remitted,Cape_Coast
AGT017,CUST0305,1648.54,2026-02-19 18:44:23,cash,remitted,Takoradi
AGT037,CUST0403,363.22,2026-06-05 13:59:47,momo,missed,Kumasi
AGT025,CUST0371,981.92,2026-05-04 10:17:10,bank_transfer,remitted,Tamale
AGT038,CUST0345,251.51,2026-05-14 09:42:46,cash,pending,Takoradi
AGT012,CUST0341,1370.66,2026-01-24 04:54:17,bank_transfer,remitted,Kumasi
AGT023,CUST0384,1900.8,2026-02-06 15:01:23,momo,missed,Takoradi
AGT042,CUST0396,291.44,2026-05-05 22:25:10,bank_transfer,remitted,Cape_Coast
AGT022,CUST0445,1473.09,2025-12-29 02:35:00,bank_transfer,remitted,Kumasi
AGT021,CUST0425,1271.83,2026-04-07 21:39:01,bank_transfer,remitted,Cape_Coast
AGT027,CUST0161,1175.54,2025-12-30 22:52:38,momo,remitted,Accra
AGT031,CUST0178,792.44,2026-02-16 01:13:15,cash,remitted,Kumasi
AGT006,CUST0117,723.16,2026-05-19 03:08:34,bank_transfer,pending,Takoradi
AGT027,CUST0196,109.59,2026-04-06 22:54:14,cash,missed,Accra
AGT040,CUST0383,451.46,2026-05-29 00:41:30,momo,remitted,Cape_Coast
AGT034,CUST0490,50.05,2026-02-11 07:13:46,cash,remitted,Cape_Coast
AGT012,CUST0327,1171.21,2026-01-17 21:44:48,bank_transfer,pending,Takoradi
AGT045,CUST0086,229.59,2026-06-16 02:11:44,bank_transfer,remitted,Accra
AGT007,CUST0289,1748.58,2026-04-21 06:39:39,bank_transfer,missed,Tamale
AGT010,CUST0081,1055.82,2026-03-10 11:48:26,bank_transfer,remitted,Takoradi
AGT045,CUST0152,1405.39,2025-12-24 20:26:36,bank_transfer,remitted,Cape_Coast
AGT017,CUST0061,833.5,2026-05-04 11:58:43,bank_transfer,remitted,Kumasi
AGT026,CUST0061,1129.95,2026-03-18 07:09:18,momo,remitted,Accra
AGT021,CUST0354,1886.47,2026-03-15 08:12:01,momo,remitted,Tamale
AGT028,CUST0028,183.81,2026-04-30 10:05:40,momo,missed,Kumasi
AGT046,CUST0442,522.8,2026-04-25 02:44:07,cash,missed,Accra
AGT002,CUST0043,1564.38,2026-04-07 13:46:05,cash,remitted,Takoradi
AGT043,CUST0169,215.5,2026-04-10 14:34:14,momo,remitted,Takoradi
AGT001,CUST0423,169.81,2026-04-12 20:19:58,cash,remitted,Accra
AGT036,CUST0086,735.85,2026-03-03 07:31:26,cash,missed,Tamale
AGT026,CUST0177,202.49,2026-03-20 17:06:12,bank_transfer,remitted,Accra
AGT029,CUST0017,1178.46,2026-04-28 20:20:23,bank_transfer,remitted,Kumasi
AGT021,CUST0098,468.02,2026-01-12 19:11:53,cash,remitted,Kumasi
AGT011,CUST0454,1793.48,2026-01-02 03:18:51,cash,remitted,Takoradi
AGT040,CUST0494,1571.33,2026-03-27 19:35:28,momo,missed,Accra
AGT011,CUST0198,1405.42,2026-03-30 22:10:23,cash,remitted,Takoradi
AGT036,CUST0098,1241.55,2026-06-15 05:21:40,bank_transfer,remitted,Tamale
AGT049,CUST0065,1729.66,2026-05-22 13:49:50,cash,remitted,Kumasi
AGT039,CUST0330,461.66,2026-03-17 00:25:57,momo,remitted,Cape_Coast
AGT040,CUST0341,1748.76,2026-03-31 02:32:54,bank_transfer,remitted,Cape_Coast
AGT035,CUST0005,1583.19,2026-02-12 04:34:11,bank_transfer,remitted,Accra
AGT034,CUST0002,1501.36,2026-04-29 21:27:38,bank_transfer,remitted,Accra
AGT047,CUST0022,1131.29,2026-04-01 16:55:49,bank_transfer,remitted,Cape_Coast
AGT024,CUST0112,507.56,2026-02-26 01:52:46,cash,remitted,Accra
AGT022,CUST0057,858.62,2025-12-26 04:59:25,momo,remitted,Kumasi
AGT005,CUST0066,1591.27,2026-05-15 11:05:22,cash,pending,Tamale
AGT033,CUST0330,82.92,2026-03-20 16:22:48,cash,remitted,Tamale
AGT036,CUST0098,1568.46,2026-03-28 11:47:51,bank_transfer,remitted,Takoradi
AGT047,CUST0144,495.34,2026-03-15 16:47:24,momo,remitted,Kumasi
AGT020,CUST0368,305.73,2026-01-31 03:33:36,bank_transfer,remitted,Accra
AGT019,CUST0435,249.09,2026-04-20 15:40:54,cash,remitted,Accra
AGT035,CUST0125,73.96,2026-04-02 07:00:03,cash,missed,Takoradi
AGT043,CUST0167,1056.7,2026-06-16 18:34:23,bank_transfer,remitted,Takoradi
AGT017,CUST0086,452.15,2026-04-16 02:04:16,cash,remitted,Accra
AGT045,CUST0076,1979.07,2026-06-15 19:40:06,cash,pending,Accra
AGT043,CUST0344,1157.38,2026-02-06 05:23:59,bank_transfer,remitted,Kumasi
AGT034,CUST0495,293.01,2026-05-26 07:58:48,cash,missed,Takoradi
AGT009,CUST0424,1383.75,2026-04-29 13:44:03,momo,remitted,Kumasi
AGT026,CUST0294,1797.53,2026-05-22 00:04:30,bank_transfer,missed,Accra
AGT002,CUST0444,1495.46,2025-12-28 18:23:06,momo,pending,Cape_Coast
AGT009,CUST0059,171.35,2026-04-10 02:20:34,cash,missed,Cape_Coast
AGT009,CUST0138,1793.85,2026-04-29 20:11:01,cash,missed,Accra
AGT040,CUST0099,1591.98,2025-12-29 02:14:35,bank_transfer,missed,Takoradi
AGT017,CUST0192,333.44,2026-03-31 16:28:21,cash,pending,Cape_Coast
AGT001,CUST0243,122.54,2026-05-24 12:45:02,bank_transfer,remitted,Takoradi
AGT025,CUST0319,1123.47,2025-12-21 09:41:20,bank_transfer,remitted,Cape_Coast
AGT043,CUST0049,328.95,2026-05-17 15:33:01,bank_transfer,remitted,Takoradi
AGT040,CUST0448,1672.49,2026-05-08 16:33:50,bank_transfer,missed,Cape_Coast
AGT042,CUST0032,729.5,2026-01-18 09:21:50,bank_transfer,pending,Takoradi
AGT025,CUST0391,1827.53,2026-03-21 15:50:01,momo,missed,Kumasi
AGT039,CUST0277,1140.06,2026-03-14 01:41:48,bank_transfer,pending,Takoradi
AGT035,CUST0020,381.69,2026-05-28 15:29:33,momo,remitted,Kumasi
AGT003,CUST0154,296.41,2026-04-16 15:56:44,cash,remitted,Kumasi
AGT050,CUST0383,1161.42,2026-02-01 02:21:00,bank_transfer,remitted,Accra
AGT037,CUST0068,1528.53,2026-03-31 06:59:34,cash,remitted,Kumasi
AGT044,CUST0366,1567.38,2026-03-10 22:53:15,bank_transfer,remitted,Tamale
AGT044,CUST0372,566.0,2026-04-14 10:04:51,momo,missed,Kumasi
AGT030,CUST0214,424.41,2026-03-27 15:16:34,momo,pending,Takoradi
AGT038,CUST0143,53.18,2025-12-25 02:20:12,momo,remitted,Kumasi
AGT034,CUST0376,1364.81,2026-03-30 15:26:30,cash,remitted,Takoradi
AGT012,CUST0232,171.61,2026-02-01 13:10:01,bank_transfer,remitted,Takoradi
AGT019,CUST0213,853.11,2025-12-29 08:09:39,cash,remitted,Tamale
AGT037,CUST0079,1211.33,2025-12-27 10:23:29,momo,remitted,Kumasi
AGT044,CUST0214,1875.48,2026-01-25 13:26:38,cash,remitted,Kumasi
AGT049,CUST0116,637.37,2026-01-04 20:36:30,momo,remitted,Cape_Coast
AGT017,CUST0092,514.55,2026-04-06 18:43:28,momo,remitted,Cape_Coast
AGT010,CUST0270,1315.24,2026-03-04 20:30:20,momo,missed,Accra
AGT049,CUST0411,1246.09,2026-04-23 05:50:16,bank_transfer,remitted,Takoradi
AGT047,CUST0381,677.58,2026-06-14 18:10:25,bank_transfer,remitted,Tamale
AGT012,CUST0489,1857.64,2025-12-20 21:39:12,momo,remitted,Cape_Coast
AGT016,CUST0168,1692.83,2026-06-13 10:00:10,cash,remitted,Kumasi
AGT024,CUST0058,463.49,2026-05-12 18:50:20,cash,remitted,Accra
AGT019,CUST0284,493.5,2026-04-16 04:47:27,bank_transfer,pending,Tamale
AGT008,CUST0026,1034.35,2026-06-09 09:46:48,momo,remitted,Kumasi
AGT031,CUST0369,1551.67,2026-05-26 22:35:05,cash,remitted,Kumasi
AGT021,CUST0447,107.2,2026-05-02 09:09:23,momo,remitted,Takoradi
AGT017,CUST0066,1392.8,2026-03-01 02:34:03,cash,remitted,Takoradi
AGT023,CUST0409,1303.51,2026-06-05 11:38:11,bank_transfer,remitted,Cape_Coast
AGT037,CUST0248,478.33,2026-05-21 09:16:13,momo,remitted,Cape_Coast
AGT016,CUST0254,1369.08,2026-05-08 08:25:02,momo,pending,Kumasi
AGT006,CUST0387,1881.56,2026-05-24 14:32:20,cash,pending,Kumasi
AGT008,CUST0456,112.64,2026-02-17 19:22:03,cash,pending,Cape_Coast
AGT025,CUST0044,652.91,2026-03-09 07:27:59,cash,remitted,Cape_Coast
AGT018,CUST0097,887.59,2026-02-19 06:57:55,momo,remitted,Kumasi
AGT025,CUST0042,1800.54,2026-04-24 02:33:26,bank_transfer,missed,Tamale
AGT012,CUST0500,1925.28,2026-04-17 23:56:09,bank_transfer,remitted,Kumasi
AGT015,CUST0227,899.35,2026-02-09 14:57:02,cash,remitted,Tamale
AGT026,CUST0262,1505.06,2026-02-09 14:35:21,bank_transfer,remitted,Tamale
AGT041,CUST0167,1072.69,2026-03-20 22:03:13,cash,remitted,Kumasi
AGT045,CUST0436,1084.81,2026-02-09 01:23:12,bank_transfer,remitted,Accra
AGT026,CUST0279,570.64,2026-06-16 05:30:52,momo,remitted,Cape_Coast
AGT047,CUST0089,449.57,2026-05-18 00:12:56,cash,remitted,Takoradi
AGT032,CUST0379,590.25,2026-04-22 10:07:01,bank_transfer,missed,Kumasi
AGT010,CUST0178,1121.53,2026-06-08 11:40:25,momo,remitted,Tamale
AGT016,CUST0427,77.73,2026-05-24 22:07:21,bank_transfer,remitted,Kumasi
AGT007,CUST0403,1816.35,2026-05-26 06:22:48,momo,remitted,Cape_Coast
AGT017,CUST0197,329.44,2026-02-12 17:22:12,momo,remitted,Tamale
AGT023,CUST0307,455.78,2026-02-11 04:21:39,bank_transfer,remitted,Takoradi
AGT026,CUST0267,1046.19,2026-03-14 22:25:38,bank_transfer,pending,Takoradi
AGT021,CUST0268,1426.03,2026-04-04 00:52:55,momo,remitted,Takoradi
AGT022,CUST0074,209.54,2026-03-09 23:28:36,momo,pending,Accra
AGT007,CUST0008,649.04,2026-01-12 22:18:05,momo,remitted,Tamale
AGT014,CUST0408,1937.98,2026-05-24 16:52:12,cash,remitted,Tamale
AGT015,CUST0476,539.44,2026-01-02 14:49:50,momo,missed,Accra
AGT007,CUST0297,639.84,2026-01-29 08:50:51,cash,remitted,Tamale
AGT009,CUST0164,1676.27,2026-04-15 11:41:55,momo,remitted,Accra
AGT048,CUST0485,119.42,2026-01-03 11:25:05,cash,remitted,Kumasi
AGT008,CUST0085,939.93,2026-03-12 16:14:03,momo,remitted,Cape_Coast
AGT050,CUST0072,771.64,2026-04-26 02:09:23,momo,remitted,Takoradi
AGT023,CUST0055,646.84,2026-02-11 21:35:55,momo,remitted,Accra
AGT029,CUST0393,585.69,2025-12-29 07:48:11,bank_transfer,remitted,Accra
AGT018,CUST0047,200.92,2026-04-07 22:37:43,bank_transfer,remitted,Accra
AGT031,CUST0399,643.36,2026-06-03 19:02:37,momo,pending,Kumasi
AGT030,CUST0432,105.24,2025-12-24 17:39:13,cash,pending,Accra
AGT039,CUST0238,1566.31,2026-03-06 23:30:08,cash,pending,Cape_Coast
AGT035,CUST0104,808.49,2026-01-25 11:41:15,momo,remitted,Cape_Coast
AGT018,CUST0210,898.93,2026-04-06 18:16:49,bank_transfer,missed,Takoradi
AGT042,CUST0042,1789.32,2026-01-25 16:11:25,cash,remitted,Kumasi
AGT039,CUST0316,1322.95,2026-05-28 07:28:24,bank_transfer,missed,Cape_Coast
AGT017,CUST0468,35.96,2026-03-09 04:06:34,cash,remitted,Tamale
AGT014,CUST0454,1887.49,2025-12-28 21:00:27,momo,remitted,Tamale
AGT031,CUST0268,489.55,2026-04-07 16:00:41,bank_transfer,pending,Tamale
AGT024,CUST0386,233.08,2026-02-04 21:23:12,cash,remitted,Accra
AGT035,CUST0263,1540.89,2026-01-23 17:37:28,momo,remitted,Accra
AGT044,CUST0336,1010.95,2026-04-05 05:15:31,momo,pending,Tamale
AGT045,CUST0387,878.87,2026-04-04 04:46:54,momo,pending,Takoradi
AGT034,CUST0365,514.02,2026-01-10 13:01:03,bank_transfer,missed,Takoradi
AGT003,CUST0259,1103.99,2026-04-30 17:31:40,bank_transfer,remitted,Accra
AGT037,CUST0283,563.28,2026-05-23 04:22:52,momo,remitted,Tamale
AGT043,CUST0114,1805.13,2026-01-08 06:55:10,bank_transfer,remitted,Takoradi
AGT040,CUST0363,446.1,2026-06-05 07:24:51,cash,remitted,Accra
AGT026,CUST0040,1771.02,2026-04-27 13:52:40,momo,remitted,Tamale
AGT023,CUST0486,1127.62,2026-02-17 01:41:12,momo,remitted,Kumasi
AGT044,CUST0417,1660.41,2026-02-26 07:09:59,bank_transfer,remitted,Tamale
AGT039,CUST0220,1431.44,2026-05-10 10:56:12,momo,remitted,Tamale
AGT015,CUST0129,1399.46,2026-04-06 03:48:47,cash,pending,Cape_Coast
AGT049,CUST0008,662.2,2026-01-09 06:33:00,bank_transfer,missed,Cape_Coast
AGT004,CUST0101,483.12,2026-05-14 12:11:15,bank_transfer,pending,Kumasi
AGT029,CUST0416,437.55,2026-01-15 21:43:14,momo,pending,Kumasi
AGT022,CUST0380,1717.24,2026-03-22 23:50:12,momo,remitted,Tamale
AGT025,CUST0176,1644.45,2026-04-16 08:23:14,momo,missed,Takoradi
AGT013,CUST0107,892.34,2026-06-13 02:01:48,bank_transfer,remitted,Kumasi
AGT018,CUST0101,282.16,2026-04-07 01:29:20,momo,missed,Tamale
AGT033,CUST0260,776.86,2025-12-22 18:15:33,cash,missed,Accra
AGT016,CUST0478,1246.3,2026-05-04 18:50:11,momo,missed,Cape_Coast
AGT045,CUST0454,919.72,2026-05-28 15:37:42,momo,remitted,Takoradi
AGT042,CUST0366,1564.77,2026-03-20 04:06:18,bank_transfer,remitted,Tamale
AGT044,CUST0246,1995.29,2026-01-02 18:28:22,momo,remitted,Accra
AGT002,CUST0275,398.44,2026-04-07 22:23:23,bank_transfer,remitted,Cape_Coast
AGT035,CUST0032,930.11,2026-05-07 03:06:32,momo,remitted,Accra
AGT042,CUST0137,873.35,2026-05-20 17:01:34,cash,remitted,Tamale
AGT034,CUST0012,622.9,2026-06-11 14:06:18,cash,remitted,Kumasi
AGT030,CUST0395,412.23,2026-03-31 11:24:13,bank_transfer,remitted,Cape_Coast
AGT013,CUST0302,150.07,2026-05-14 19:48:14,bank_transfer,pending,Accra
AGT013,CUST0375,1776.5,2026-01-26 08:44:50,momo,remitted,Kumasi
AGT018,CUST0016,851.3,2026-03-03 20:09:08,momo,remitted,Takoradi
AGT032,CUST0129,1003.85,2025-12-25 14:13:07,cash,pending,Tamale
AGT032,CUST0063,1835.55,2026-06-10 15:55:51,momo,remitted,Tamale
AGT035,CUST0109,1557.06,2026-06-02 04:24:01,cash,missed,Cape_Coast
AGT039,CUST0375,278.39,2026-03-30 15:55:28,bank_transfer,remitted,Accra
AGT046,CUST0021,1139.53,2026-02-15 00:09:35,momo,remitted,Takoradi
AGT029,CUST0158,895.66,2025-12-20 20:26:08,bank_transfer,remitted,Cape_Coast
AGT049,CUST0269,1598.48,2026-03-20 17:07:15,momo,remitted,Cape_Coast
AGT029,CUST0162,1453.98,2026-04-07 21:07:01,cash,remitted,Accra
AGT044,CUST0260,1387.0,2026-03-26 07:14:38,bank_transfer,remitted,Takoradi
AGT016,CUST0412,694.28,2026-04-18 23:32:13,bank_transfer,remitted,Accra
AGT044,CUST0102,1613.83,2026-04-22 20:38:07,momo,remitted,Tamale
AGT047,CUST0223,123.73,2026-04-18 09:02:17,bank_transfer,remitted,Kumasi
AGT010,CUST0059,336.06,2026-06-04 12:33:06,cash,remitted,Tamale
AGT030,CUST0247,684.53,2026-03-24 12:20:41,bank_transfer,remitted,Tamale
AGT025,CUST0128,172.08,2026-04-14 08:00:35,bank_transfer,remitted,Cape_Coast
AGT039,CUST0283,485.29,2026-05-14 10:56:11,momo,remitted,Tamale
AGT020,CUST0325,1663.7,2026-05-23 14:42:29,bank_transfer,remitted,Takoradi
AGT005,CUST0025,1897.54,2026-06-14 05:21:54,momo,remitted,Tamale
AGT001,CUST0131,623.11,2026-04-03 08:27:33,momo,missed,Takoradi
AGT030,CUST0353,543.74,2026-05-30 15:24:14,bank_transfer,remitted,Accra
AGT049,CUST0196,574.19,2026-04-07 15:48:02,cash,pending,Cape_Coast
AGT003,CUST0281,569.88,2026-02-14 11:57:24,momo,missed,Takoradi
AGT045,CUST0404,91.14,2026-05-21 04:53:29,bank_transfer,remitted,Tamale
AGT014,CUST0418,1855.29,2026-03-02 16:32:22,momo,remitted,Cape_Coast
AGT030,CUST0154,443.12,2026-06-11 20:17:28,cash,missed,Cape_Coast
AGT050,CUST0382,851.61,2026-01-27 21:16:48,cash,pending,Takoradi
AGT004,CUST0133,39.18,2026-01-25 17:51:00,momo,remitted,Takoradi
AGT018,CUST0227,1718.75,2026-06-14 22:41:19,cash,pending,Kumasi
AGT037,CUST0189,1467.69,2026-01-29 06:12:33,bank_transfer,pending,Kumasi
AGT025,CUST0476,1894.58,2026-02-28 05:38:36,bank_transfer,remitted,Cape_Coast
AGT048,CUST0477,1567.6,2026-05-12 05:38:14,momo,missed,Kumasi
AGT001,CUST0265,641.14,2026-04-26 01:08:20,cash,remitted,Tamale
AGT046,CUST0372,510.79,2026-05-02 02:20:21,bank_transfer,remitted,Accra
